	CSCW	CSCX	CSGH	CSGO	CSGT	CSGW	CSGY	CSHY	CSNA	CSNB	CSNS	CXON	CXOT	CXPP	CXPU	CXPY	CXSC	CXSG	CXSH	CXSN	CXSP	HZHY	HZIA	HZIB	PTWY	PTWZ	PTXA	PTXB	PTXC	PTXG	PTXH	PTXN	PTXO	PTXP	PTXS	PTXT	PTXU	PTXW	PTXX	PTXY	PTXZ	PTYA	PTYB	PTYC	PTYG	PTYH	PTYN	PTYO	PTYP	PTYS	PTYT	PTYU	PTYW	PTYX	PTYY	PTYZ	PTZA	PTZB	PTZC	PTZG	PTZH	PTZN	PTZO	PTZP	PTZS	PTZT	PTZU	PTZW	PTZX	PTZY	PTZZ	PUAA	PUAB	PUAC	PUAG	PUAH	PUAN	PUAO	PUAP	PUAS	PUAT	PUAU	PUAW	PUAX	PUAY	PUAZ	PUBA	PUBB	PUBC	PUBG	PUBH	PUBN	PUBO	PUBP	PUBS	PUBT	PUBU
AAA027-E14/Iluma-A2	1.3339783488372092	0.4543756837209301	0.7119351674418606	0.38418177906976747	3.1516976534883727	3.5689608837209303	1.3689058488372094	2.0751830744186046	1.0724714883720934	0.5622629627906979	1.9344351860465123	1.768908472093023	1.9336252883720928	0.789314581395349	5.031568048837212	1.4345032348837208	0.6965910395348835	1.6851474720930233	1.7853724302325582	1.9019524674418604	0.1664367186046512	3.1818958046511625	13.063618860465116	3.538142000000001	9.429558976744188	4.6407946976744165	14.25322039534884	4.384632511627904	3.428390744186046	2.9076071418604648	6.4594236511627905	5.677428651162791	3.2680753255813952	15.844503488372094	8.479859116279071	2.404165441860465	7.792211395348837	3.821257534883721	1.6355368372093024	3.2931083697674435	2.4112627093023256	2.59130388372093	2.396374302325581	23.187268162790698	7.429763325581393	2.398983627906976	1.4375213511627905	3.438582581395349	4.07173146511628	6.774376488372092	4.498193488372093	5.138227279069769	6.70658023255814	3.9522229767441854	6.517354767441863	4.694069744186047	7.198544209302328	9.693329302325589	7.896728604651162	8.595268441860464	9.834870209302327	3.6044640604651152	2.74872546511628	3.6838457139534886	11.382036697674415	5.385450069767442	5.791592418604653	9.526421395348834	5.364822209302327	5.595534023255812	2.4583905116279063	12.06716427906977	3.484559232558139	3.6661249093023263	4.816557446511628	9.726726493023255	11.068549558139537	9.83465560465116	5.58957346511628	15.357383720930233	3.774378860465117	11.514232976744188	5.953896023255813	10.817982093023256	4.8539388837209305	1.7470139093023256	8.614638883720929	5.28595353488372	9.57102127906977	1.9805852558139532	9.649779604651163	4.460276325581394	3.381517386046511	7.294708932558137	15.03442665116279	4.050769325581396	5.649490237209301
AAA044-O16/acI-A5	0.06038697137142856	0.1422565591428572	0.11563365857142854	0.045244810571428574	0.1889517425714286	0.12184401857142856	0.07535109085714285	0.14472623428571435	0.1965028771428572	0.161087746	0.05572165657142858	0.13536061057142856	0.4141074474285715	0.19930190857142854	0.5554487965714286	0.07875304085714285	0.09706341028571426	0.090859202	0.15900519514285713	0.09719956342857143	0.11764989142857145	2.6518797914285708	1.860355017142856	0.866164422857143	0.1886599742857143	0.5286271782857143	0.7481296	0.2216392785714286	0.2039802771428572	0.12211889342857145	0.4115694257142857	0.11705713142857145	0.20319542285714284	0.21032532000000007	1.1146757742857143	0.11086366342857143	0.11107067428571428	3.073146920000001	0.07880894771428572	1.3965443114285716	0.1800431002857143	0.4161963514285714	0.4426743100000001	0.10587527514285716	0.4819243114285714	0.035007371999999995	0.0541882537142857	0.12621455828571426	0.10381449857142856	0.025480239714285712	0.8578364942857143	0.37010098342857145	0.13889776342857146	0.7417038100000001	1.2661722114285716	0.6701328371428571	0.14147437914285713	0.4317550571428572	0.5785047457142857	0.8025896085714286	0.9809437228571428	0.7256304742857144	0.3111555914285715	0.1219432677142857	0.04860170485714285	0.21747069171428574	0.3033084734285714	0.5117916114285713	0.17965558828571426	0.3745447514285714	0.4114404594285713	0.26163349142857145	0.18318149142857146	0.13642326314285713	0.3890557600000001	0.11402402657142854	0.08700259371428573	0.17661721285714285	0.29897012828571434	0.2581314	0.19880009971428567	0.3327446657142857	0.10842960457142856	1.7025157371428572	0.20533883685714288	0.712932237142857	0.2525189934285714	0.1466315454285714	0.6696489571428571	0.18006220714285714	0.8380075571428572	0.1375761171428572	0.30760130342857145	0.79519582	0.3689963948571428	0.050557215428571424	0.5029804342857143
AAA044-O16 (screened)/acI-A5	0.1147164705882353	0.3037532400000001	0.2312091182352941	0.10098255647058822	0.3984812276470588	0.2019789870588235	0.1282504676470588	0.3762985352941177	0.2595048141176471	0.3475905823529413	0.12160412647058826	0.2771876923529412	0.25337959705882346	0.4287986635294118	0.44786692117647053	0.1294265682352941	0.15945547588235293	0.1826060323529412	0.28979583176470586	0.17342700470588235	0.2002221776470588	2.083855129411764	2.7070077158823533	1.3247849664705882	0.2845014152941176	0.3987815929411765	0.7952918258823529	0.3755285441176471	0.3265859682352941	0.18134849647058826	0.4116975176470588	0.18360199764705884	0.3024784929411765	0.35011902352941177	0.9486391105882356	0.18807000647058825	0.1488932	2.491907982352941	0.1423899258823529	1.4778388317647062	0.17904135764705878	0.6486492529411765	0.7666576405882355	0.18830136588235294	0.8559078882352941	0.056151468235294114	0.11301528470588235	0.18252967705882356	0.16924224176470593	0.032802478235294114	1.267499022352941	0.4803485676470589	0.23600063647058825	1.2035566311764707	2.136808288235294	0.9703975176470588	0.2445677652941176	0.8346022552941176	0.9477529647058824	0.8957943223529412	1.0291381058823528	1.138328211764706	0.3779790023529413	0.2282579158823529	0.06844937882352943	0.3422792523529412	0.4339889629411764	0.6937833294117647	0.3111951988235294	0.6134272082352943	0.5935176758823529	0.4720400494117647	0.2523701070588236	0.22742047647058825	0.6792709882352941	0.22921571764705884	0.1270283023529412	0.22086691882352935	0.2917201358823529	0.3519174129411765	0.22637754647058825	0.268650914117647	0.2126023364705882	1.566769282352941	0.22867879	0.9162368176470588	0.09763956294117647	0.23332898588235296	0.896265914117647	0.3182136770588236	0.5028074299999998	0.23600145294117644	0.4152344247058824	0.6724985411764706	0.2439782752941177	0.09348668470588234	0.7886457341176472
AAA027-L17 (screened)/Iluma-B1	0.025104337777777774	0.01628349444444445	0.021219652222222225	0.005731134444444445	0.0470706438888889	0.025061069444444445	0.035615522777777776	0.027764136666666668	0.05278657833333333	0.025372971111111114	0.008852669444444442	0.02726065166666668	0.5976365000000001	0.019190422222222225	0.8582343333333333	0.015643950555555553	0.032466138888888885	0.017746590555555556	0.03471527722222223	0.047361495	0.0567359461111111	1.4080475000000001	0.3778493211111111	0.34625290555555555	0.06351919888888889	0.2402367166666667	0.9440581166666664	0.025367967222222218	0.04012072333333334	0.018837766111111112	0.8550127888888889	0.053930830555555566	0.1199026222222222	0.08019787555555555	2.031801666666667	0.010010580555555556	0.02571392666666666	1.0940128333333332	0.00828018	0.6319108333333332	0.01480912388888889	0.3000981555555555	0.13938079444444448	0.16202186222222226	0.14794906111111109	0.012532459444444442	0.011755863333333331	0.008980593333333335	0.07720744888888888	0.07606836944444442	0.11041475277777776	0.2945310611111112	0.02712197	0.12253053111111112	0.15250977388888887	0.06458663833333332	0.022118737222222226	0.10462316333333334	0.4668161666666667	0.629775	1.2726844444444447	0.0999730522222222	0.032334325	0.020392550555555555	0.10959872777777778	0.07111318055555554	0.10294174	0.13356238277777774	0.03855031277777778	0.06676390944444448	0.1863331388888889	0.10123162166666666	0.090860335	0.03059158555555556	0.22569897222222224	0.07777547499999997	0.2080851805555556	0.19259947777777767	0.5067800000000001	0.5817622166666667	0.11459904444444445	0.28346962666666664	0.03195814444444445	0.7287248611111112	0.03199264	0.06945304166666667	2.4862650000000004	0.06015978833333334	0.2354752388888889	0.027236116111111115	2.400611666666666	0.022193725	0.0774376438888889	0.38082927888888896	0.4892661555555555	0.03886192166666667	0.13429558166666666
AAA027-L17/Iluma-B1	0.4807597875862069	0.5205267860344825	0.2893619512068965	0.6240484741379312	0.4750057136206897	0.8718640496551724	0.4768036805172413	0.4077034131034484	1.193084851896552	0.5239417610344828	0.33117340224137937	0.2598031210344828	2.2682589448275867	0.4124420820689655	2.4759533810344827	0.5315697020689656	0.3145459310344828	0.4601124091379308	0.39049157482758623	0.9616589212068964	0.8051094884482758	1.9489272586206892	6.324028461724142	4.016001325862066	0.7139317582758622	1.6098353896551725	2.784136	0.5440053337931036	0.8664740693103448	0.4952862720689655	2.9158486465517246	1.2158671637931038	1.1487656344827586	2.1926688779310344	4.448359896551724	0.9457841281034484	3.376374596379311	3.2580517068965515	0.3770458125862069	1.6977845241379306	0.5214799574137929	1.1675269948275864	1.4858840172413796	0.8113864555172415	1.5837393913793103	0.4836527501724138	0.6796708875862069	1.1141156341379312	0.7451044753448277	0.954346018103448	1.6354754612068965	1.7896279396551722	1.6008232401724138	1.6223937701724138	1.613380000344828	1.0390439437931034	1.772088413275862	1.4117846658620692	1.3536626258620694	1.8656707758620692	3.74093	1.6743858217241376	0.8510690000000001	0.6168888375862072	1.0341975034482758	1.086333772931035	1.2492908705172412	2.6620964055172425	1.0796057025862067	1.1057759991379308	1.570253265517241	0.9670679222413796	1.0835162884482763	0.4920736053448276	1.2147146310344827	0.7058242591379312	1.454842676206897	1.4918139013793104	1.5848708825862072	1.4707176017241377	1.2231402496551718	1.854451327241379	0.9380191337931032	2.561238756896552	0.6501392881034483	1.9800423560344829	2.886888172413794	0.7294147891379309	1.6785507839655176	0.6913275017241379	3.3450729827586216	1.497082205	5.502930539827586	1.4294557103448275	1.6090050913793101	0.8835698408620687	2.3218955094827587
AAA028-I18/acI-A6	0.2787739455102041	1.8888134867346944	1.1035127571428571	0.22325540428571425	0.5935885663265307	0.6293159100000001	0.2950296808163265	0.5611212395918366	1.3732640816326531	1.8974792775510203	0.5606727346938775	0.2921428979591837	2.1433552040816326	2.792649331428572	1.4027647755102044	0.3194423244897959	0.6251979693877551	0.2594250632653061	0.8211616632653058	0.36350539897959183	2.253383273673469	2.394612857142858	1.2967510469387755	5.244040918367348	0.6897406646938775	1.4270019346938778	1.8962882346938772	0.5950320979591835	0.4179960020408164	1.261224142857143	2.011996897959184	0.37115881428571423	1.3043388775510203	0.6450595795918368	9.705379999999998	0.8222623387755101	0.4691428183673469	4.963370163265306	0.9987604551020408	2.685592591836735	0.6778173673469389	2.24014093877551	3.5624257448979586	0.7525164816326533	2.7988106836734694	0.11276479632653065	0.2391901883673469	0.7505423428571429	0.8631768142857145	0.07367091142857142	0.7662539285714288	1.753753959183673	0.8024178163265308	0.7771288265306121	1.4495208714285717	1.0578361612244895	0.8124220612244897	1.8760944795918364	3.3578830061224494	6.601010102040816	7.932942857142858	0.6385382693877552	1.2330220755102044	0.40198554653061225	0.11569455551020408	0.9428732204081632	1.8275964693877556	0.956146451020408	1.2117763551020408	1.5502817183673467	1.9853478765306125	1.2958020138775512	2.4520143265306125	0.5744451469387755	1.9374948387755104	0.5579306816326529	0.11426959591836736	0.40941447346938775	2.059278079591837	0.31326989081632656	0.4956235702040817	0.2997919714285714	0.9798134469387758	1.0666633242857142	2.16850103877551	1.1656497967346937	0.20064273530612245	0.5435514224489796	0.5414474224489796	1.6104462653061231	1.8203318928571424	0.4769920061224489	0.4833932857142858	0.9055752591836734	0.4008306185714287	0.19544086428571436	0.5557849653061224
AAA024-K11 (screened)/Rhodo	0.3490590597014925	0.3366988059701493	0.23588202985074624	0.2688204328358209	0.2828860746268656	0.4914665820895524	0.20965505970149248	0.3302470567164179	0.6932909940298508	0.4105211940298508	0.3209120895522389	0.18709138805970146	1.1934395373134328	0.4010786567164179	0.8868599179104479	0.2632728880597015	0.222322	0.24753364179104476	0.3147417761194031	0.4384335223880597	0.6671750447761194	1.133966805970149	3.111311749253731	2.0355908776119405	0.4258351641791045	0.8862511283582089	1.6909397761194032	0.4758423895522389	0.6162156492537314	0.5676421791044777	3.9438923179104473	0.8618673313432837	0.7649632313432836	1.0273787701492538	2.047344520895522	0.5599194776119403	1.2841468656716422	1.7568669999999997	0.3719528059701493	1.093850194029851	0.4543626417910449	1.0006517223880596	1.0789405850746268	0.7374566268656716	1.1208660746268655	0.2561431492537313	0.3609518656716417	0.6740493134328358	0.9650269820895522	0.4111514776119404	0.8863233582089554	1.2328624970149251	0.8804033671641791	0.9182027014925374	0.8404606716417911	0.7797103134328357	0.9732255223880598	0.988454874626866	1.24781476119403	1.5019112029850743	1.6908049850746272	0.7940856059701495	0.9090622686567164	0.33592029850746274	0.5095821343283582	0.5782574626865671	1.0322461089552242	1.0748936268656717	0.8341653880597015	0.9060284313432836	0.6693142835820896	0.7149596567164179	0.8318369253731343	0.47699257223880603	0.8109233746268658	0.5581852014925373	0.5736099462686567	1.0094115492537312	1.2783454522388058	0.6831938462686568	0.6289570298507463	0.8531589537313432	0.5573666761194029	1.2087729701492542	0.6191222537313432	1.0963958597014924	0.6249986567164179	0.5408659910447762	0.952664247761194	0.5696891791044776	0.754856743283582	0.7769841492537314	1.8289914388059696	0.7823632388059703	0.5304125701492537	0.3835729701492537	1.2332883582089549
AAA027-C02 (screened)/PnecC	0.035481880816326535	0.04582054530612245	0.030155457755102037	0.01800207979591837	0.0338276481632653	0.04472410612244898	0.026511850204081637	0.031576017959183675	0.07057766653061225	0.04292980061224489	0.018223656122448983	0.01815886102040817	0.4808402775510204	0.04952205489795918	0.7728655183673468	0.027731431428571433	0.04886438469387755	0.018698452653061224	0.039306446734693884	0.032812976122448975	0.047737167346938766	1.7025365510204082	0.16655966530612246	0.4379003755102042	0.0340551387755102	1.1678639795918366	1.5085532857142865	0.04471784734693878	0.06254160632653062	0.07852104489795919	3.1454024489795915	0.07064362326530614	0.3915264571428572	0.06501942102040817	2.9940348775510217	0.058115182857142865	0.09372154285714283	1.907947897959184	0.07180649489795919	1.1336124081632657	0.12173614897959185	0.15412699591836734	0.11387695918367348	0.05905379163265306	0.1654590142857143	0.02397170183673469	0.026925072857142855	0.0567553318367347	0.10375460204081632	0.03318819346938776	0.12061892040816327	1.229409775510204	0.06749742081632654	0.10562322040816327	0.003954847142857143	0.17169439387755106	0.07085907448979592	0.1441075475510204	0.25772063469387746	0.7236321836734693	1.5413881428571423	0.1504614693877551	0.12145027959183675	0.03883668367346939	0.03949364734693877	0.06038974326530613	0.32441755714285714	0.11001237959183673	0.08679697367346939	0.14307303469387753	0.21613028571428566	0.06686598714285713	0.3433649795918367	0.03362970224489796	0.2004640551020408	0.05285812918367346	0.05556139448979592	0.051356109591836736	0.4278223857142857	2.100514612244898	0.027474164693877555	0.06302457163265307	0.03442436102040816	0.35185715816326524	0.07211174571428572	0.043540400000000014	2.736314734693877	0.040266283265306124	0.16751586734693874	0.048254797551020405	0.7695834081632654	0.04200642469387755	0.10220486183673468	0.4290045693877551	2.027756897959184	0.040174792244897964	0.14776034081632652
AAA027-I06 (screened)/Lhab-A1	3.3554595873417723	0.10809137848101263	0.715767329113924	0.02123341278481012	0.6573858974683543	4.12572455443038	2.224386512658228	1.1330170607594932	0.7365060708860759	0.14858726202531644	3.977685747215189	0.7570203164556961	3.6806723974683546	0.14146910126582282	4.5250171037974685	2.238946413924052	0.474413253164557	0.3234521497468354	0.4454867915189874	2.716423827848101	0.18275943620253168	13.58601281772152	13.490589594936711	2.4190696417721527	2.183460810126583	3.5557307101265807	2.693851381012659	0.3131548000000001	6.732359749367089	0.17136745949367088	8.307454539240505	11.393036159493672	1.1005182164556957	9.061091620253164	4.113572898734176	0.10066060506329116	3.4522184358227856	2.3713126	0.07822724936708861	5.6273213379746805	0.1261401518987342	1.4461218696202531	0.6586014291139243	6.630543278481014	0.9745292978481016	0.018384334177215196	0.01739364481012658	0.21408539493670886	0.2827707430379747	0.0709910278481013	5.75444995063291	3.9922992873417713	0.708399593670886	5.647711884810125	3.9466957594936716	2.7315784016455686	2.299773705063291	2.3889908573417724	0.5733137126582281	2.467649078481013	2.916020749367089	6.619744470886077	0.4726655924050632	0.09042847088607596	0.40107707468354425	3.8596001067088617	2.002138472151899	5.441640565822785	1.3114194759493674	0.8932185443037975	1.0741546822784815	4.484098828227848	1.8538218354430376	6.994277644303797	0.9185863493670892	5.16214433544304	1.947430178481012	7.553908648101268	3.2440191177215194	9.817327382278476	2.841148155696203	4.618299270886075	2.712336420253165	11.804231708860765	0.2469157848101265	8.349380892405067	5.00920733544304	4.0180407177215205	4.516297450632913	0.3690095632911394	1.498335108860759	1.4795100189873418	4.452535692405063	8.765712987341768	4.692505981012658	0.10538530886075953	5.306591212658228
AAA027-K21 (screened)/betIII-A1	0.2553204742857143	0.5896457619047618	0.5814161428571429	0.16864965571428572	0.37999976190476203	0.36931747619047617	0.1909832147619048	0.40868418095238096	0.6848933476190476	0.9478471428571428	0.20713455095238092	0.368052238095238	1.364172523809524	1.0487229047619049	0.6133642380952382	0.20091307142857145	0.4529269523809524	0.22625988095238095	0.4971908095238095	0.2709808028571428	1.4425451428571432	1.1387293333333333	1.6181663333333334	3.8060042857142857	0.5379992857142857	0.9904391904761904	4.219246666666666	0.36492149047619055	0.6349393333333333	0.3324896095238095	7.340441428571428	0.8203492857142857	0.7264224761904761	0.5928269523809525	4.66944	0.2260283976190477	0.5695107809523811	2.2545342380952382	0.21648802428571431	1.527640714285715	0.1697337214285714	1.7596893809523806	2.9858723809523813	1.0358477619047617	1.3736867142857143	0.19133388428571427	0.18682204809523809	0.2606363952380952	0.5295919952380953	0.15477305428571428	1.1573939523809524	2.3333179047619046	0.4753554761904762	1.0595548095238094	1.0031127619047622	0.8306219952380951	0.6087565809523809	2.1196711428571424	1.9988660476190476	1.219955523809524	2.047103952380953	1.3633615714285714	0.574428776190476	0.27985680238095234	0.17733413952380953	0.30106185428571425	1.031928857142857	0.474023938095238	0.2872821271428571	0.9264060000000004	3.0860528571428576	1.5918734761904758	0.9809884285714284	0.6156922857142859	1.792260571428571	0.6418042857142857	1.003852142857143	0.4217420142857143	2.930625714285714	1.945407	0.2768174452380953	1.2782270476190476	0.4070997142857143	1.8490045714285717	0.5456839523809525	0.7328419047619049	1.6111539999999998	0.4521166666666666	1.1038701428571431	0.7196138095238096	0.6199809523809525	0.5541882380952381	0.7458229523809523	1.1269078095238096	1.2833625714285717	0.20738370333333345	1.8104119523809532
AAA028-K02 (screened)/LD28	5.3871455	5.935002375	3.15372775	8.1447155	4.431804625	9.961751375	5.635739375	4.420625625	13.4091725	5.009357625	4.095107875	2.938620625	17.03220375	3.840935875	16.04666375	6.154497250000001	3.03879825	4.57740775	3.67872725	10.586375375	6.5303857500000015	5.770700375	75.22814875	40.96324375	6.340493	15.572965	18.93555875	5.902595125	11.006378125	5.380197875	21.81627	13.546035000000002	11.464774499999999	26.36645	26.32804875	11.757535	42.61062999999999	26.4911825	4.614559	12.3826865	5.893955375000001	7.4914475	13.23921	5.989951250000002	15.2782725	4.852022	7.797865249999999	13.68941125	6.90446025	8.776573625000001	15.34868375	16.542807500000002	7.868174875000001	15.953807500000002	15.551095000000002	10.825701625	21.01206625	12.52018625	6.949464625	12.306217125	24.03305625	17.193167499999998	10.1091505	6.326625875	9.430301125	11.4586495	13.5462875	28.602972499999996	12.2655875	12.355028375	13.62677125	8.630072125	10.921472375	4.88767975	8.28537375	6.0772179999999985	13.21921875	13.331919999999998	8.204905625	6.4568517499999984	11.432049875	17.061338749999994	10.974288875	16.778492874999998	7.344647999999999	22.4313	2.99205425	6.73375375	14.727310999999998	7.61034975	5.904013625000001	17.75313625	63.40806749999999	10.618397625	9.26069825	9.57602925	25.52875
AAA027-I19 (screened)/	0.0006782461904761906	0.012057008730158731	0.0076659204761904765	0.0006568438095238094	0.0013156909206349205	0.0008208188888888888	0.0011527625396825394	0.001867119047619048	0.10714939047619047	0.022677162222222217	0.0005162176190476191	0.001297420476190476	2.611199396825397	0.01464461841269841	0.051479554444444464	0.0014171896825396824	0.009791425873015873	0.0031480050793650785	0.008143848571428573	0.004400053015873016	0.04000109047619048	0.011180360952380954	0.5239487585714286	0.01267943142857143	0.0030919158730158725	0.6653436555555559	0.3935412853968255	0.0008002825396825398	0.010203103650793651	0.008033958412698414	22.65446136507937	0.011425899047619046	0.20500212063492068	0.01547666047619048	0.17700547619047627	0.0025097006349206353	0.0015987479365079358	0.036973105873015874	0.000560367619047619	0.020352187142857144	0.0017822060317460317	0.07241029682539682	0.018658392222222226	0.005895730158730159	0.0077761026984127	0.0006884825396825397	0.00021229095238095238	0.005556833761904761	0.008987276984126984	0.0013097134920634925	1.2202238650793649	0.7367367555555554	0.005045114126984127	1.7977845603174611	0.05331915079365079	0.502596584126984	0.0017263447619047618	0.003406846507936508	0.010431762857142859	0.09395673555555553	0.6767738444444444	0.4047284142857144	0.0014442625396825395	0.0019865556666666673	0.002904169841269841	0.0021851277777777773	0.5076203428571429	0.002858740158730159	0.0019117101587301586	0.13840487999999998	0.01412972634920635	0.0011900920634920634	0.5256163396825397	0.00045345396825396836	0.0094948826984127	0.0003032331746031746	0.06118180539682539	0.07275127936507939	0.2363599555555556	0.04019845587301588	0.9968668999999994	0.3489957063492064	0.0066465269841269855	0.025385287460317457	0.003294485873015873	0.049635422857142834	0.036313344603174605	0.002286125873015873	0.05073176666666665	0.015379481746031744	0.03754555031746032	0.007149293015873016	0.018874405238095242	0.02997325825396825	0.041709655555555565	0.0006687573015873016	0.7479476190476193
AAA027-G08 (screened)/bacI-A1	0.26777890000000004	0.3946264555555556	0.12478949166666667	0.19607915	0.1520943277777778	0.2974111694444444	0.06079152027777779	0.10609990833333334	0.5392439444444445	0.3054315475	0.1769190472222223	0.1840904638888889	0.8274033694444445	0.1725627138888889	0.15735241666666666	0.2203454138888889	0.0616437361111111	0.2685685363888889	0.09697356666666664	0.14548012500000002	0.22466988611111105	0.31359621666666665	1.3363165527777778	0.7445298527777777	0.3030569583333333	0.3029801586111112	0.3598263305555556	0.1936559919444445	0.12680399722222224	0.34482952777777776	1.210463971666667	0.1643922938888889	0.2751570305555556	0.9448258777777776	0.4643257138888889	0.2598222972222223	0.2647686	0.44482009166666653	0.21102880305555555	0.194319475	0.16944220277777775	0.7783950138888891	0.7745749861111112	0.13992466138888887	0.7913902972222222	0.05268775555555556	0.16784958888888887	0.2997872111111112	0.22236137777777776	0.1871996388888889	0.31163763055555554	0.4590106022222222	0.8317378277777777	0.3224315305555555	0.3629537305555555	0.3326541277777778	0.7898182027777776	0.6469914305555554	0.34178608611111105	0.82640275	0.8569587177777777	0.2868816861111111	0.3097921083333333	0.2345179169444445	0.0954936	0.5819286027777779	0.41563064916666653	0.23722236111111114	0.9381662333333332	0.4189301833333333	0.19194909166666668	0.37693022222222217	0.3113050833333333	0.1938998222222222	0.1112306502777778	0.5430400138888888	0.032575496111111116	0.6407738083333333	0.4094514833333333	0.02489098111111111	0.06473981250000001	0.03975983222222223	0.3858168277777778	0.09922105388888887	0.7010623138888891	0.08531100833333333	0.013567165277777777	0.4641961772222224	0.16441708611111114	0.20964274722222215	0.033042010555555563	0.2654880416666667	0.5927409466666668	0.09799821888888888	0.0085456725	0.3700792583333334	0.22619515500000004
AAA027-N21 (screened)/Flavo-A2	0.029593226388888887	0.056122186388888884	0.01745784666666667	0.02019219302777778	0.017850107222222224	0.034356662222222216	0.01040478972222222	0.008418698333333332	0.06605952305555557	0.03381448	0.022247234444444444	0.02256271	0.220367975	0.023466286944444446	0.041524992222222216	0.025802739444444445	0.0076371980555555545	0.032180378611111116	0.011097315000000002	0.015514159166666668	0.03431898944444444	0.22273169694444445	0.13975735944444442	0.11209469305555557	0.038639768055555565	0.13194572333333332	0.05340146083333335	0.02234542458333333	0.025517757222222225	0.037342023333333335	0.2495936305555556	0.0014834075	0.04347907	0.10327874722222223	0.27588622500000004	0.029252767777777782	0.03601880138888888	1.129831772222222	0.018509525	0.4325702694444444	0.018279913055555555	0.11110709472222223	0.09953919222222224	0.022880055277777776	0.08834998575	0.007530548888888889	0.014869976111111112	0.029587413333333337	0.021417116583333333	0.01887095083333333	0.04535538305555556	0.09505094444444444	0.08353752425	0.06394260083333334	0.10609661666666664	0.0928520575	0.07989638722222221	0.07766907583333332	0.04231073638888889	0.10331531444444443	0.27501085277777776	0.04212466666666667	0.035510259444444435	0.021509091694444444	0.016419985555555558	0.06904064472222221	0.12481389444444442	0.03741931416666668	0.1044874938888889	0.05588122222222221	0.033726366666666674	0.042874703888888886	0.14956725277777774	0.07313202694444446	0.020916292500000003	0.059539711944444434	0.0038305858333333343	0.16326311916666664	0.0639055386111111	0.0053676258333333355	0.02067230388888889	0.006473319916666668	0.04323205916666666	0.03753859027777777	0.07617412722222222	0.07592523638888889	0.00744340277777778	0.07081426611111112	0.02007107138888889	0.030618802499999993	0.017280235277777778	0.029444974444444445	0.06509686138888889	0.057112658055555536	0.0027752141666666664	0.03823276166666667	0.023609984444444444
AAA027-D23 (screened)/acSTL-A1	0.050222596111111115	0.35651772222222217	0.16211852222222226	0.046045903388888886	0.12070108888888888	0.1214775555555556	0.042276156111111116	0.08804483333333335	0.4681547222222223	0.3804836666666666	0.05069269277777778	0.08903374444444444	1.0039372888888891	0.4086214444444445	1.3960186222222224	0.05105863277777778	0.10115515	0.05061131055555554	0.10417003333333333	0.13742597777777782	1.0619593111111112	0.4834697777777779	0.6076029444444444	0.6820713888888889	0.13371901111111115	1.528984227777778	1.2930789388888888	0.1144372	0.0719893888888889	0.11071241333333333	2.984291394444445	0.06324937333333333	0.3107593833333333	0.1471358905555556	0.7732659888888889	0.08804547444444445	0.10190127722222224	1.657928477777778	0.08451336111111113	0.9400734444444446	0.07268606833333334	0.8350460111111111	0.7165688	0.3992189444444445	0.3844241555555556	0.0518011511111111	0.07593896222222224	0.08812002111111111	0.2322948	0.0904360922222222	0.14887035000000004	0.6631702388888888	0.11524023666666665	0.15707319999999994	0.2591737444444445	0.141417195	0.13722122388888888	0.32694421666666673	0.7017422222222222	0.5024482333333334	0.6297238888888891	0.13907670388888888	0.1690824644444444	0.09172092222222222	0.16308494444444446	0.13236177833333332	0.3205814777777778	0.2278150905555555	0.19009345666666666	0.2352002061111111	0.8129843388888891	0.1980736038888889	0.33997700000000003	0.07101869722222222	0.54816805	0.08140973166666668	0.9692178388888888	0.5068761666666668	2.1076525944444446	1.77967995	0.2544210722222222	1.0013536666666667	0.10826306611111113	0.7138623444444443	0.21342793	0.27338032777777777	2.0082058722222222	0.12076039555555555	0.4625932555555555	0.12073579055555556	1.912902	0.11998425555555554	0.1779063722222222	0.5002354999999999	2.149991061111111	0.06542977888888889	0.2504878611111111
